fecha,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-06-06,0,0,0,0,0,0,0,0,0,0
2021-06-07,0,0,0,0,0,0,0,0,0,0
2021-06-08,0,0,0,0,0,0,0,0,0,0
2021-06-09,0,0,0,0,0,0,0,0,0,0
2021-06-10,0,0,0,0,0,0,0,0,0,0
2021-06-11,0,0,0,0,0,0,0,0,0,0
2021-06-12,0,0,0,0,0,0,0,0,0,0
2021-06-13,0,0,0,0,0,0,0,0,0,0
2021-06-14,0,0,0,0,0,0,0,0,0,0
2021-06-15,0,0,0,0,0,0,0,0,0,0
2021-06-16,0,0,0,0,0,0,0,0,0,0
2021-06-17,0,0,0,0,0,0,0,0,0,0
2021-06-18,0,0,0,0,0,0,0,0,0,0
2021-06-19,0,0,0,0,0,0,0,0,0,0
2021-06-20,0,0,0,0,0,0,0,0,0,0
2021-06-21,0,0,0,0,0,0,0,0,0,0
2021-06-22,0,0,0,0,0,0,0,0,0,0
2021-06-23,0,0,0,0,0,0,0,0,0,0
2021-06-24,0,0,0,0,0,0,0,0,0,0
2021-06-25,0,0,0,0,0,0,0,0,0,0
2021-06-26,0,0,0,0,0,0,0,0,0,0
2021-06-27,0,0,0,0,0,0,0,0,0,0
2021-06-28,0,0,0,0,0,0,0,0,0,0
2021-06-29,0,0,0,0,0,0,0,0,0,0
2021-06-30,0,0,0,0,0,0,0,0,0,0
2021-07-01,0,0,0,0,0,0,0,0,0,0
2021-07-02,0,0,0,0,0,0,0,0,0,0
2021-07-03,0,0,0,0,0,0,0,0,0,0
2021-07-04,0,0,0,0,0,0,0,0,0,0
2021-07-05,0,0,0,0,0,0,0,0,0,0
2021-07-06,0,0,0,0,0,0,0,0,0,0
2021-07-07,0,0,0,0,0,0,0,0,0,0
2021-07-08,0,0,0,0,0,0,0,0,0,0
2021-07-09,0,0,0,0,0,0,0,0,0,0
2021-07-10,0,0,0,0,0,0,0,0,0,0
2021-07-11,0,0,0,0,0,0,0,0,0,0
2021-07-12,0,0,0,0,0,0,0,0,0,0
2021-07-13,0,0,0,0,0,0,0,0,0,0
2021-07-14,0,0,0,0,0,0,0,0,0,0
2021-07-15,0,0,0,0,0,0,0,0,0,0
2021-07-16,0,0,0,0,0,0,0,0,0,0
2021-07-17,0,0,0,0,0,0,0,0,0,0
2021-07-18,0,0,0,0,0,0,0,0,0,0
2021-07-19,0,0,0,0,0,0,0,0,0,0
2021-07-20,0,0,0,0,0,0,0,0,0,0
2021-07-21,0,0,0,0,0,0,0,0,0,0
2021-07-22,0,0,0,0,0,0,0,0,0,0
2021-07-23,0,0,0,0,0,0,0,0,0,0
2021-07-24,0,0,0,0,0,0,0,0,0,0
2021-07-25,0,0,0,0,0,0,0,0,0,0
2021-07-26,0,0,0,0,0,0,0,0,0,0
2021-07-27,0,0,0,0,0,0,0,0,0,0
2021-07-28,0,0,0,0,0,0,0,0,0,0
2021-07-29,0,0,0,0,0,0,0,0,0,0
2021-07-30,0,0,0,0,0,0,0,0,0,0
2021-07-31,0,0,0,0,0,0,0,0,0,0
2021-08-01,0,0,0,0,0,0,0,0,0,0
2021-08-02,0,0,0,0,0,0,0,0,0,0
2021-08-03,0,0,0,0,0,0,0,0,0,0
2021-08-05,0,0,0,0,0,0,0,0,0,0
2021-08-06,0,0,0,0,0,0,0,0,0,0
2021-08-07,0,0,0,0,0,0,0,0,0,0
2021-08-08,0,0,0,0,0,0,0,0,0,0
2021-08-09,0,0,0,0,0,0,0,0,0,0
2021-08-10,0,0,0,0,0,0,0,0,0,0
2021-08-11,0,0,0,0,0,0,0,0,0,0
2021-08-12,0,0,0,0,0,0,0,0,0,0
2021-08-13,0,0,0,0,0,0,0,0,0,0
2021-08-14,0,0,0,0,0,0,0,0,0,0
2021-08-15,0,0,0,0,0,0,0,0,0,0
2021-08-16,0,0,0,0,0,0,0,0,0,0
2021-08-17,0,0,0,0,0,0,0,0,0,0
2021-08-18,0,0,0,0,0,0,0,0,0,0
2021-08-19,0,0,0,0,0,0,0,0,0,0
2021-08-20,0,0,0,0,0,0,0,0,0,0
2021-08-21,0,0,0,0,0,0,0,0,0,0
2021-08-22,0,0,0,0,0,0,0,0,0,0
2021-08-23,0,0,0,0,0,0,0,0,0,0
2021-08-24,0,0,0,0,0,0,0,0,0,0
2021-08-25,0,0,0,0,0,0,0,0,0,0
2021-08-26,0,0,0,0,0,0,0,0,0,0
2021-08-27,0,0,0,0,0,0,0,0,0,0
2021-08-28,0,0,0,0,0,0,0,0,0,0
2021-08-29,0,0,0,0,0,0,0,0,0,0
2021-08-30,0,0,0,0,0,0,0,0,0,0
2021-08-31,0,0,0,0,0,0,0,0,0,0
2021-09-01,0,0,0,0,0,0,0,0,0,0
2021-09-03,0,0,0,0,0,0,0,0,0,0
2021-09-04,0,0,0,0,0,0,0,0,0,0
2021-09-05,0,0,0,0,0,0,0,0,0,0
2021-09-06,0,0,0,0,0,0,0,0,0,0
2021-09-08,0,0,0,0,0,0,0,0,0,0
2021-09-09,0,0,0,0,0,0,0,0,0,0
2021-09-10,0,0,0,0,0,0,0,0,0,0
2021-09-11,0,0,0,0,0,0,0,0,0,0
2021-09-12,0,0,0,0,0,0,0,0,0,0
2021-09-14,0,0,0,0,0,0,0,0,0,0
2021-09-15,0,0,0,0,0,0,0,0,0,0
2021-09-18,0,0,0,0,0,0,0,0,0,0
2021-09-20,0,0,0,0,0,0,0,0,0,0
2021-09-22,0,0,0,0,0,0,0,0,0,0
2021-09-23,0,0,0,0,0,0,0,0,0,0
2021-09-24,0,0,0,0,0,0,0,0,0,0
2021-09-25,0,0,0,0,0,0,0,0,0,0
2021-09-26,0,0,0,0,0,0,0,0,0,0
2021-09-27,0,0,0,0,0,0,0,0,0,0
2021-09-29,0,0,0,0,0,0,0,0,0,0
2021-10-01,0,0,0,0,0,0,0,0,0,0
2021-10-02,0,0,0,0,0,0,0,0,0,0
2021-10-03,0,0,0,0,0,0,0,0,0,0
2021-10-04,0,0,0,0,0,0,0,0,0,0
2021-10-05,0,0,0,0,0,0,0,0,0,0
2021-10-06,0,0,0,0,0,0,0,0,0,0
2021-10-07,0,0,0,0,0,0,0,0,0,0
2021-10-08,0,0,0,0,0,0,0,0,0,0
2021-10-09,0,0,0,0,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,0,0,0,0
2021-10-11,0,0,0,0,0,0,0,0,0,0
2021-10-12,0,0,0,0,0,0,0,0,0,0
2021-10-13,0,0,0,0,0,0,0,0,0,0
2021-10-14,11466,277,6687,1640,20,238,1327,922,170,185
2021-10-15,10924,1265,3672,3370,48,521,1206,563,174,105
2021-10-16,2119,342,723,358,237,60,363,35,0,1
2021-10-17,3062,165,1581,1023,60,35,172,8,17,1
2021-10-18,18392,4164,4855,5397,873,564,1168,720,434,217
2021-10-19,30149,7832,7530,8296,1723,1168,1740,1015,544,301
2021-10-20,30025,7450,7544,7831,1708,929,1799,1632,659,473
2021-10-21,27354,6370,6787,6892,1563,917,2185,1481,623,536
2021-10-22,22666,4913,5158,5866,1528,576,1948,1349,750,578
2021-10-23,3425,666,529,1055,255,183,377,297,63,0
2021-10-24,1687,399,352,388,126,121,139,77,75,10
2021-10-25,28192,7440,5427,7127,2036,1446,1803,1631,942,340
2021-10-26,22767,5814,4348,6199,961,892,1978,1497,731,347
2021-10-27,28647,7394,4976,8024,1248,1441,2097,1894,1122,451
2021-10-28,21653,5373,3669,7042,1073,855,1258,1352,810,221
2021-10-29,42538,9397,7125,11844,2779,2409,2796,3137,2078,973
2021-10-30,15058,2953,2527,3608,704,1223,1097,1326,945,675
2021-10-31,9308,1306,1412,4501,419,197,596,456,297,124
2021-11-01,13222,2800,2985,1704,754,1141,1028,1303,770,737
2021-11-02,540,296,61,107,20,13,0,0,22,21
2021-11-03,3466,967,158,653,106,460,260,381,288,193
2021-11-04,5801,999,59,770,130,1494,685,291,926,447
2021-11-05,4977,1904,129,609,10,929,625,101,516,154
2021-11-06,135,42,0,13,1,36,41,0,2,0
2021-11-07,12,0,0,0,0,0,0,12,0,0
2021-11-08,1950,273,96,97,26,343,305,102,332,376
2021-11-09,171,25,1,2,0,64,37,0,31,11
2021-11-10,90,48,3,1,0,5,33,0,0,0
2021-11-11,1012,691,9,182,1,87,0,1,41,0
2021-11-12,198,110,0,12,1,75,0,0,0,0
2021-11-13,14,13,0,0,0,1,0,0,0,0
2021-11-14,1738,191,152,719,16,324,104,23,196,13
2021-11-15,501,234,37,48,0,135,13,0,31,3
2021-11-16,7,2,0,0,0,5,0,0,0,0
2021-11-17,1,1,0,0,0,0,0,0,0,0
2021-11-18,0,0,0,0,0,0,0,0,0,0
2021-11-19,0,0,0,0,0,0,0,0,0,0
2021-11-20,0,0,0,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,0,0,0
2021-11-22,0,0,0,0,0,0,0,0,0,0
2021-11-23,0,0,0,0,0,0,0,0,0,0
2021-11-24,0,0,0,0,0,0,0,0,0,0
2021-11-25,0,0,0,0,0,0,0,0,0,0
2021-11-26,0,0,0,0,0,0,0,0,0,0
2021-11-27,0,0,0,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,0,0,0
2021-11-29,635,167,78,6,6,86,50,26,40,176
2021-11-30,2402,505,697,2,29,245,301,183,112,328
2021-12-01,3386,540,980,67,88,368,439,535,228,141
2021-12-02,5022,667,1017,1001,131,546,522,784,196,158
2021-12-03,8031,736,947,3170,151,657,1161,1027,163,19
2021-12-04,2134,373,213,440,224,294,258,285,46,1
2021-12-05,679,7,191,361,75,23,20,0,2,0
2021-12-06,5042,444,1010,1743,243,474,371,572,97,88
2021-12-07,5572,345,1075,2217,278,424,438,560,190,45
2021-12-08,7220,385,1029,2532,281,749,558,1406,116,164
2021-12-09,7874,999,1205,2519,358,563,578,1291,156,205
2021-12-10,8281,1490,1149,2647,347,641,470,1233,131,173
2021-12-11,2564,577,325,459,107,254,342,420,36,44
2021-12-12,663,124,67,267,10,2,60,114,10,9
2021-12-13,7925,1870,902,2169,357,560,672,1117,227,51
2021-12-14,9277,2189,784,2721,370,674,572,1374,418,175
2021-12-15,9922,2311,784,2629,514,821,870,1450,345,198
2021-12-16,9145,1987,684,2853,478,672,871,1243,268,89
2021-12-17,7892,1881,699,2418,214,598,887,845,248,102
2021-12-18,2602,715,164,561,192,315,352,229,34,40
2021-12-19,3109,153,47,1835,31,12,76,955,0,0
2021-12-20,8289,2453,695,2257,465,874,642,588,242,73
2021-12-21,7873,2302,543,2198,420,690,887,578,178,77
2021-12-22,6999,2110,615,1995,443,515,639,456,168,58
2021-12-23,6245,1999,615,1580,336,546,449,525,134,61
2021-12-24,4517,1424,430,1017,226,719,223,310,132,36
2021-12-25,194,65,6,26,16,68,11,1,0,1
2021-12-26,603,168,70,286,36,6,32,4,1,0
2021-12-27,7206,2125,749,1762,390,798,593,375,269,145
2021-12-28,11324,3371,1248,3126,711,664,750,747,425,282
2021-12-29,6979,2113,773,1238,575,629,511,662,255,223
2021-12-30,10388,3155,1478,1952,735,820,771,899,414,164
2022-01-01,9560,3414,1069,1880,570,867,578,653,393,136
2022-01-02,653,316,46,235,33,9,14,0,0,0
2022-01-03,13922,3853,1538,2522,675,1524,986,1068,1156,600
2022-01-04,14005,4812,1456,2154,863,1147,1144,1179,1056,194
2022-01-05,14609,3972,2234,2573,1376,1215,1015,1447,621,156
2022-01-06,17641,5195,2685,3032,1409,1576,1085,1925,533,201
2022-01-08,27762,8662,4810,4127,2068,1960,2659,2446,781,249
2022-01-09,3370,1209,1141,576,160,176,63,27,18,0
2022-01-10,17688,5395,3142,2649,944,1445,1527,1850,586,150
2022-01-11,18310,5565,3529,3208,824,1193,1443,1883,526,139
2022-01-12,16965,5512,3469,2944,734,626,1310,1833,400,137
2022-01-13,19968,6901,3430,3440,1125,1027,1408,1674,636,327
2022-01-14,14697,4581,2928,2742,638,651,1287,1321,336,213
2022-01-15,6260,1972,1173,1132,329,154,823,514,121,42
2022-01-16,2099,1040,379,463,56,86,32,42,1,0
2022-01-17,21388,6956,2856,3629,820,2435,1907,1394,814,577
2022-01-18,12352,3732,2093,3083,470,581,896,923,460,114
2022-01-19,12309,3873,2052,2989,524,457,923,831,475,185
2022-01-20,9680,2901,1742,2573,320,330,577,787,359,91
2022-01-21,13974,3992,2419,4424,501,424,870,889,345,110
2022-01-22,3032,1310,502,765,100,53,135,62,78,27
2022-01-23,1631,434,202,898,56,6,34,0,1,0
2022-01-24,8452,2111,1492,2801,261,177,716,569,225,100
2022-01-25,12322,3376,1885,3429,442,722,842,1016,461,149
2022-01-26,9610,2576,1475,2997,402,347,661,757,281,114
2022-01-27,8115,2043,1557,2550,281,288,570,445,314,67
2022-01-28,9424,2493,1777,2799,259,327,672,728,278,91
2022-01-29,4737,1817,595,1171,201,196,455,239,42,21
2022-01-30,1610,759,297,503,21,21,9,0,0,0
2022-01-31,9768,2861,1419,2627,377,568,837,729,278,72
2022-02-01,6193,1329,1276,2000,206,317,306,559,181,19
2022-02-02,6779,1602,1464,1989,203,250,360,659,215,37
2022-02-03,6923,1644,1589,1810,181,357,321,786,161,74
2022-02-04,10276,2715,2154,2396,348,479,663,1203,224,94
2022-02-05,4107,1169,930,857,135,242,280,423,65,6
2022-02-06,1192,195,514,310,37,82,23,31,0,0
2022-02-07,6579,1367,1691,1412,187,478,503,666,132,143
2022-02-08,7835,1684,1860,2051,304,477,588,655,163,53
2022-02-09,9505,2460,2255,2223,503,492,482,840,202,48
2022-02-10,9199,2085,2520,2031,199,726,581,720,286,51
2022-02-11,10296,2137,3039,2277,336,770,540,897,235,65
2022-02-12,5598,1721,1296,957,284,261,654,378,29,18
2022-02-13,1990,820,661,365,65,34,15,27,0,3
2022-02-14,8304,1731,2243,1644,359,574,814,649,178,112
2022-02-15,8708,1755,2155,2438,443,469,557,636,194,61
2022-02-16,8533,1950,2356,2162,391,356,379,680,196,63
2022-02-17,8584,1835,2356,2303,308,376,585,543,227,51
2022-02-18,8059,1500,2779,2011,239,282,473,462,243,70
2022-02-19,4429,926,1401,965,192,196,458,235,38,18
2022-02-20,1237,140,636,349,17,13,72,10,0,0
2022-02-21,6904,1327,2336,1640,238,274,549,385,102,53
2022-02-22,7029,1377,2277,2005,217,272,351,342,171,17
2022-02-23,6224,1184,2233,1375,215,347,337,294,160,79
2022-02-24,7497,1441,1845,1967,236,665,498,448,330,67
2022-02-25,4513,820,1472,1367,97,195,163,184,135,80
2022-02-26,2116,619,660,487,41,73,105,81,30,20
2022-02-27,458,88,236,109,13,5,6,0,1,0
2022-02-28,254,154,31,41,6,11,11,0,0,0
2022-03-01,323,139,80,50,30,21,3,0,0,0
2022-03-02,7026,1799,2502,1466,225,244,398,276,88,28
2022-03-03,2393,473,555,798,105,127,72,201,1,61
2022-03-04,14085,3717,6837,0,480,634,959,1070,265,123
2022-03-05,7427,1160,1012,4523,151,140,200,200,13,28
2022-03-06,834,138,396,277,9,6,2,6,0,0
2022-03-07,4861,919,1715,1241,187,152,294,291,39,23
2022-03-08,4610,888,1485,1153,171,177,462,232,32,10
2022-03-09,6452,1096,2244,1428,591,323,394,266,92,18
2022-03-10,7284,1183,2426,1914,500,269,460,381,89,62
2022-03-11,8871,1714,3160,2110,475,353,516,430,67,46
2022-03-12,2924,437,967,838,168,211,261,38,3,1
2022-03-13,2305,214,1697,111,108,151,5,19,0,0
2022-03-14,12960,3677,3861,754,551,1875,1350,446,342,104
2022-03-15,11431,2065,2655,3420,586,845,1055,642,124,39
2022-03-16,15396,2297,2642,5000,1296,1125,1558,959,310,209
2022-03-17,8508,1326,1420,3040,597,594,789,451,204,87
2022-03-18,6442,1447,1692,1739,413,277,294,354,200,26
2022-03-19,2666,637,757,527,204,165,224,136,8,8
2022-03-20,733,62,273,347,51,0,0,0,0,0
2022-03-21,5180,1004,1570,1318,247,278,356,216,97,94
2022-03-22,6332,1288,1865,1760,283,266,359,378,61,72
2022-03-23,6406,1109,1923,2069,282,212,409,315,34,53
2022-03-24,4375,722,1488,1154,250,136,337,234,22,32
2022-03-25,7837,1658,2552,1650,467,373,501,433,118,85
2022-03-26,2252,405,759,588,177,67,174,47,23,12
2022-03-27,840,155,299,336,33,1,16,0,0,0
2022-03-28,6334,1604,1556,1658,331,269,537,250,85,44
2022-03-29,5690,1078,1442,1716,332,183,537,351,33,18
2022-03-30,6006,1034,1463,1872,344,263,619,333,41,37
2022-03-31,7084,1425,1601,1614,522,320,1121,386,76,19
2022-04-01,5140,1275,1806,965,225,265,338,203,25,38
2022-04-02,1596,588,594,280,27,39,23,14,21,10
2022-04-03,556,88,410,56,0,1,1,0,0,0
2022-04-04,2507,1032,936,291,78,39,48,49,22,12
2022-04-05,2633,1015,1047,244,30,91,96,51,30,29
2022-04-06,2004,653,922,317,10,9,8,1,73,11
2022-04-07,1901,681,934,238,3,7,11,12,2,13
2022-04-08,2107,513,1352,233,0,3,2,1,1,2
2022-04-09,1227,461,579,183,0,0,0,1,0,3
2022-04-10,258,65,153,40,0,0,0,0,0,0
2022-04-11,1620,494,951,146,0,2,0,0,2,25
2022-04-12,1877,886,780,196,0,1,0,0,0,14
2022-04-13,2009,835,965,112,0,0,0,0,2,95
2022-04-14,2169,637,1210,290,0,0,0,0,0,32
2022-04-15,685,290,257,128,1,0,0,0,0,9
2022-04-16,524,150,354,20,0,0,0,0,0,0
2022-04-17,259,51,195,13,0,0,0,0,0,0
2022-04-18,41986,6543,5646,13592,2269,4822,3800,3545,1340,429
2022-04-19,4675,1046,1125,1546,137,128,297,281,106,9
2022-04-20,5920,1232,1398,1905,180,244,473,382,60,46
2022-04-21,5977,1411,1158,1678,234,399,478,475,112,32
2022-04-22,8794,2237,1855,2359,351,622,451,694,198,27
2022-04-23,1624,448,369,444,31,36,145,131,18,2
2022-04-24,2706,162,269,2214,17,7,17,1,19,0
2022-04-25,5063,1237,1246,1465,104,194,286,354,103,74
2022-04-26,6510,1615,1429,2042,153,256,430,466,66,53
2022-04-27,5575,1062,1385,1936,181,137,360,429,56,29
2022-04-28,6209,1837,1327,1769,177,379,343,320,49,8
2022-04-29,5345,1438,1264,1527,181,254,309,294,52,26
2022-04-30,3221,927,763,732,160,212,252,135,22,18
2022-05-01,400,78,214,100,3,0,5,0,0,0
2022-05-02,376,47,10,285,3,12,14,5,0,0
2022-05-03,4691,1569,1024,1060,235,184,252,296,28,43
2022-05-04,5091,1368,1072,1318,158,331,349,406,61,28
2022-05-05,4126,962,981,1331,116,145,217,267,93,14
2022-05-06,7306,1911,1864,1778,197,406,476,507,101,66
2022-05-07,3150,831,735,967,95,117,237,132,23,13
2022-05-08,551,52,146,325,5,13,6,4,0,0
2022-05-09,4273,1071,1160,1023,132,249,284,240,95,19
2022-05-10,5570,1267,1274,1717,150,311,340,281,225,5
2022-05-11,5781,1219,1434,1881,164,216,452,374,41,0
2022-05-12,15940,3850,3080,5215,323,630,976,1347,516,3
2022-05-13,2458,300,763,877,79,45,324,59,7,4
2022-05-14,1020,272,250,299,62,6,94,36,1,0
2022-05-15,513,27,226,242,15,1,0,0,2,0
2022-05-16,3506,562,1099,956,94,275,294,125,53,48
2022-05-17,4115,481,1137,2005,92,67,166,85,81,1
2022-05-18,11568,1803,2623,5379,311,297,635,367,146,7
2022-05-19,10358,1294,2021,5232,265,285,765,268,202,26
2022-05-20,13503,2087,3288,5785,373,719,568,497,171,15
2022-05-21,6841,1200,1599,2933,278,328,333,124,35,11
2022-05-22,1884,119,377,1320,27,5,31,5,0,0
2022-05-23,5859,765,1436,3025,129,56,150,220,68,10
2022-05-24,10077,1645,2045,5187,238,231,251,378,82,20
2022-05-25,6799,1464,1322,3184,244,142,58,305,64,16
2022-05-26,6522,1061,1625,3096,178,117,188,175,59,23
2022-05-27,5403,1139,1304,2134,166,123,312,129,51,45
2022-05-28,2971,636,753,1269,55,59,109,74,6,10
2022-05-29,843,21,141,668,11,2,0,0,0,0
2022-05-30,5670,753,1502,2786,128,124,168,148,45,16
2022-05-31,8833,1608,1633,4129,253,310,511,251,129,9
2022-06-01,5688,1396,1015,2419,148,164,231,229,61,25
2022-06-02,5233,1259,1010,2081,140,151,247,252,76,17
2022-06-03,5762,1106,1118,2283,133,326,379,340,55,22
2022-06-04,4891,1307,880,2096,85,139,271,79,25,9
2022-06-05,1460,64,370,1011,8,2,4,0,1,0
2022-06-06,5955,774,1539,2931,96,100,159,269,69,18
2022-06-07,8289,1555,1776,3642,217,235,294,425,117,28
2022-06-08,8216,1650,1833,3389,172,241,398,379,134,20
